0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0039924
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
0,0.0079848
